,mal_id,title_english,popularity,score,rating,genres,studios,themes,demographics,synopsis,neighbor,cluster,images_url
670,35672,Encouragement of Climb Season 3,4134,7.58,PG-13 - Teens 13 or older,"['Adventure', 'Comedy', 'Slice of Life']",8bit,"['CGDCT', 'Iyashikei']",[],"['mountaineering', 'meet', 'hinata', 'way', 'prefers', 'friend', 'order', 'aoi', 'girls', 'sunrise']","[689, 578, 580, 606, 770, 762, 76, 163, 114, 547, 452, 349, 453, 193, 859, 117, 422, 724, 238, 609, 653, 108, 11, 729, 43, 31, 39, 483, 552, 372, 223, 86, 543, 212]",10,https://cdn.myanimelist.net/images/anime/1070/93809.jpg
671,29854,Ushio and Tora,971,7.57,PG-13 - Teens 13 or older,"['Action', 'Adventure', 'Comedy', 'Supernatural']","['MAPPA', 'Studio VOLN']",Mythology,Shounen,"['written', 'journey', 'father', 'temple', 'puts', 'beast', 'spear', 'youkai', 'tora', 'ushio']","[377, 646, 482, 96, 717, 505, 220, 757, 333, 271, 424, 196, 414, 341, 629, 710, 403, 623, 651, 460, 402, 362, 481, 272, 239, 783, 754]",7,https://cdn.myanimelist.net/images/anime/8/74945.jpg
672,10495,YuruYuri: Happy Go Lily,630,7.57,PG-13 - Teens 13 or older,"['Comedy', 'Girls Love']",Doga Kobo,"['CGDCT', 'Gag Humor', 'School']",[],"['lives', 'daily', 'ごらく部', 'set', 'classmate', 'revolves', 'amusement', 'consisting', 'yoshikawa', 'school']","[434, 496, 173, 530, 306, 540, 118, 187, 727, 470, 785, 320, 759, 733, 622, 778, 855, 828, 839, 315, 389, 829]",3,https://cdn.myanimelist.net/images/anime/12/75173.jpg
673,7647,Arakawa Under the Bridge,604,7.57,PG-13 - Teens 13 or older,"['Comedy', 'Romance']",Shaft,[],Seinen,"['bullies', 'weirdos', 'owes', 'living', 'tells', 'life', 'indebted', 'kou', 'arakawa', 'bridge']","[512, 837, 331, 819, 603, 585, 433, 230, 702, 85, 766, 458, 198, 50, 105, 2, 718, 633, 736, 685, 605, 454, 310, 857, 521]",26,https://cdn.myanimelist.net/images/anime/1019/98620.jpg
674,31953,New Game!,480,7.57,PG-13 - Teens 13 or older,Comedy,Doga Kobo,"['CGDCT', 'Otaku Culture', 'Workplace']",[],"['fantasy', 'throne', 'television', 'ned', 'include', 'medieval', 'lannister', 'characters', 'martin', 'series']","[529, 493, 681, 314, 630, 204, 782, 744, 419, 252, 475, 591, 262, 189, 847, 478, 624, 431, 142, 302, 323, 376, 806, 615, 260, 69, 203, 122, 430, 167, 471, 143, 109, 776, 666, 304, 683, 412, 459]",4,https://cdn.myanimelist.net/images/anime/9/80417.jpg
675,37958,The Morose Mononokean II,2836,7.57,PG-13 - Teens 13 or older,"['Comedy', 'Supernatural']",Pierrot Plus,Mythology,[],"['regarding', 'happy', 'sense', 'creatures', 'willing', 'life', 'abeno', 'underworld', 'youkai', 'ashiya']","[840, 815, 535, 594, 841, 24, 599, 492, 767, 611, 185, 684, 400, 168, 410, 340, 98, 162, 659, 637, 508, 699, 107, 556, 408, 598, 745, 620, 851, 489]",12,https://cdn.myanimelist.net/images/anime/1298/111600.jpg
676,1650,Star Blazers: The Quest for Iscandar,3887,7.57,PG-13 - Teens 13 or older,"['Action', 'Adventure', 'Drama', 'Sci-Fi']",Group TAC,"['Adult Cast', 'Military', 'Space']",[],"['zordar', 'help', 'iscandar', 'yamato', 'new', 'planet', 'seasons', 'argo', 'gamilon', 'earth']","[282, 231, 814, 449, 255, 728, 499, 169, 722, 448, 52, 737, 665, 44, 276, 139, 539, 553, 698, 296, 132, 590, 545, 490, 124, 324, 378, 401, 774, 368, 60, 228, 713, 691, 807, 706, 74, 820, 852, 502, 34]",9,https://cdn.myanimelist.net/images/anime/1908/94946.jpg
677,34973,Love Live! Sunshine!! Season 2,1729,7.57,PG-13 - Teens 13 or older,Slice of Life,Sunrise,"['Idols (Female)', 'Music', 'School']",[],"['aqours', 'forward', 'mari', 'open', 'look', 'small', 'house', 'idols', 'girls', 'school']","[325, 468, 756, 513, 517, 577, 595, 307, 427, 147, 308, 769, 613, 263, 655, 337, 604, 177, 213, 417, 658, 799, 518, 701, 267, 201, 294, 740, 534, 854, 301, 380, 520, 155, 13, 607, 361, 565, 47, 100, 848, 463, 719, 680, 838, 764, 669, 428]",8,https://cdn.myanimelist.net/images/anime/13/88322.jpg
678,10161,No. 6,473,7.57,R - 17+ (violence & profanity),"['Action', 'Drama', 'Mystery', 'Sci-Fi']",Bones,[],[],"['does', 'tech', 'fred', 'institute', 'baymax', 'tadashi', 'adventures', 'big', 'hero', 'hiro']","[853, 99, 432, 268, 639, 290, 209, 831, 725, 128, 826, 751, 479, 93, 121, 176, 42, 38, 708, 421, 614, 399, 192, 654, 355, 125, 584, 541, 573, 3, 79, 731]",11,https://cdn.myanimelist.net/images/anime/1474/90768.jpg
679,9065,Hakuoki: Demon of the Fleeting Blossom - Record of the Jade Blood,2063,7.57,R - 17+ (violence & profanity),"['Action', 'Drama', 'Supernatural']",Studio Deen,"['Historical', 'Samurai']",Josei,"['place', 'faction', 'father', 'time', 'search', 'furies', 'water', 'life', 'chizuru', 'shinsengumi']","[833, 423, 760, 634, 495, 843, 549, 386, 707, 32, 451, 652, 711, 61, 821, 612, 345, 129, 466, 709, 524, 130, 739, 397, 289, 644]",22,https://cdn.myanimelist.net/images/anime/12/71797.jpg
680,27991,K: Return of Kings,656,7.57,PG-13 - Teens 13 or older,"['Action', 'Supernatural']",GoHands,Super Power,[],"['prominent', 'kill', 'areas', 'forgetting', 'wrong', 'murder', 'high', 'homra', 'school', 'yashiro']","[838, 520, 740, 764, 463, 294, 854, 267, 607, 301, 658, 848, 604, 177, 799, 201, 263, 655, 380, 13, 769, 719, 595, 427, 577, 417, 155, 517, 337, 613, 361, 669, 47, 468, 677, 756, 325, 513, 307, 518, 565, 308, 147, 213, 701, 100, 534, 428]",8,https://cdn.myanimelist.net/images/anime/6/76198.jpg
681,36470,Tada Never Falls in Love,785,7.57,PG-13 - Teens 13 or older,"['Comedy', 'Romance']",Doga Kobo,"['School', 'Visual Arts']",[],"['wants', 'story', 'actually', 'pictures', 'travel', 'father', 'photographer', 'mitsuyoshi', 'teresa', 'tada']","[419, 204, 782, 630, 262, 189, 493, 302, 806, 674, 529, 624, 252, 744, 167, 475, 591, 478, 323, 376, 260, 314, 431, 143, 471, 615, 430, 142, 304, 847, 203, 122, 69, 109, 666, 776, 683, 412, 459]",4,https://cdn.myanimelist.net/images/anime/1446/91841.jpg
682,96,Mobile Fighter G Gundam,2393,7.57,PG-13 - Teens 13 or older,"['Adventure', 'Comedy', 'Drama', 'Romance', 'Sci-Fi', 'Sports']",Sunrise,"['Martial Arts', 'Mecha', 'Space']",[],"['alliance', 'fight', 'rain', 'earth', 'master', 'asia', 'neo', 'domon', 'devil', 'gundam']","[562, 446, 557, 379, 593, 366, 335, 395, 510, 742, 844, 645, 551, 473, 538, 409, 734, 420, 494, 780, 435, 771, 243, 830, 491, 29, 179, 286, 37, 165, 35, 14, 266, 245]",23,https://cdn.myanimelist.net/images/anime/1596/92392.jpg
683,34902,Tsuredure Children,261,7.57,PG-13 - Teens 13 or older,"['Comedy', 'Romance']",Studio Gokumi,School,Shounen,"['hard', 'story', 'students', 'young', 'tsuredure', 'say', 'high', 'children', 'omnibus', 'various']","[69, 122, 203, 109, 666, 304, 478, 430, 624, 302, 431, 143, 419, 189, 630, 681, 782, 204, 262, 167, 674, 529, 806, 471, 591, 475, 493, 412, 323, 376, 252, 260, 142, 744, 314, 776, 615, 847, 459]",4,https://cdn.myanimelist.net/images/anime/12/86676.jpg
684,36038,Recovery of an MMO Junkie,448,7.56,PG-13 - Teens 13 or older,"['Comedy', 'Romance']",Signal.MD,"['Adult Cast', 'Video Game']",[],"['meets', 'character', 'lily', 'game', 'online', 'moriko', 'elite', 'life', 'joins', 'hayashi']","[24, 599, 492, 594, 535, 637, 340, 185, 508, 611, 556, 408, 598, 745, 168, 675, 815, 400, 840, 841, 410, 767, 620, 851, 107, 162, 659, 98, 699, 489]",12,https://cdn.myanimelist.net/images/anime/3/87463.jpg
685,32542,Haven't You Heard? I'm Sakamoto,235,7.56,PG-13 - Teens 13 or older,Comedy,Studio Deen,"['Gag Humor', 'School']",Seinen,"['male', 'genius', 'result', 'emerge', 'popular', 'centered', 'faculty', 'strange', 'sakamoto', 'school']","[736, 198, 605, 105, 2, 458, 50, 766, 819, 603, 331, 837, 585, 433, 512, 673, 702, 85, 230, 718, 633, 857, 310, 454, 521]",26,https://cdn.myanimelist.net/images/anime/4/79468.jpg
686,8675,Student Council Staff Members,413,7.56,R - 17+ (violence & profanity),Comedy,GoHands,"['Gag Humor', 'School']",Shounen,"['hoshinoumi', 'memories', 'use', 'shunsuke', 'council', 'abilities', 'nao', 'student', 'yuu', 'ability']","[407, 40, 275, 413, 277, 234, 696, 370, 356, 157, 500, 264, 694, 488, 299, 544, 247, 104, 103, 330, 280, 254, 81, 211, 804, 542, 822, 232, 800, 318, 258, 216, 808, 824, 236, 477, 195, 441, 690, 186, 715, 354, 455, 92, 834, 845, 792, 327, 743, 548, 160, 381, 550, 805, 363, 720, 251, 560, 664, 199, 818, 369, 836, 313, 661, 484, 233]",5,https://cdn.myanimelist.net/images/anime/4/75550.jpg
687,1356,Fist of the North Star 2,3686,7.56,R - 17+ (violence & profanity),"['Action', 'Drama']",Toei Animation,"['Martial Arts', 'Super Power']",Shounen,"['jakoh', 'bat', 'apocalyptic', 'raoh', 'post', 'world', 'lin', 'shinken', 'kenshiro', 'hokuto']","[336, 283, 115, 558, 253, 97, 618, 18, 803, 344, 58, 703, 788, 82, 387, 784, 631, 746, 72, 19, 110, 46, 87, 174, 375, 188, 772, 447, 638, 554, 269, 281, 0, 564, 583, 241, 525, 450, 608, 610, 858]",21,https://cdn.myanimelist.net/images/anime/11/4120.jpg
688,2787,Shakugan no Shana: Season II,703,7.56,PG-13 - Teens 13 or older,"['Action', 'Drama', 'Fantasy', 'Romance']",J.C.Staff,"['Mahou Shoujo', 'School']",[],"['midnight', 'student', 'crimson', 'hazes', 'denizens', 'feelings', 'humans', 'shana', 'flame', 'yuuji']","[812, 738, 207, 374, 425, 798, 235, 575, 574, 249, 339, 329, 600, 154, 328, 371, 735, 761, 586, 406, 137, 178, 823, 571, 816, 120, 753, 218, 411]",28,https://cdn.myanimelist.net/images/anime/10/18669.jpg
689,21435,Encouragement of Climb Season 2,3481,7.56,PG-13 - Teens 13 or older,"['Adventure', 'Comedy', 'Slice of Life']",8bit,"['CGDCT', 'Iyashikei']",[],"['mountaineering', 'meet', 'hinata', 'way', 'prefers', 'friend', 'order', 'aoi', 'girls', 'sunrise']","[670, 578, 580, 606, 770, 762, 76, 163, 114, 547, 452, 349, 453, 193, 859, 117, 422, 724, 238, 609, 653, 108, 11, 729, 43, 31, 39, 483, 552, 372, 223, 86, 543, 212]",10,https://cdn.myanimelist.net/images/anime/10/56595.jpg
690,28677,Yamada-kun and the Seven Witches,231,7.56,PG-13 - Teens 13 or older,"['Comedy', 'Mystery', 'Romance', 'Supernatural']",LIDENFILMS,"['Harem', 'School']",Shounen,"['council', 'urara', 'powers', 'memories', 'student', 'club', 'witch', 'school', 'witches', 'yamada']","[381, 327, 834, 720, 92, 160, 186, 211, 330, 195, 822, 560, 441, 664, 236, 715, 251, 264, 104, 103, 550, 199, 845, 694, 275, 299, 488, 354, 247, 258, 500, 696, 808, 455, 280, 824, 413, 318, 544, 254, 81, 407, 836, 804, 800, 369, 818, 805, 40, 216, 686, 542, 363, 548, 277, 234, 370, 743, 356, 157, 792, 232, 477, 661, 313, 484, 233]",5,https://cdn.myanimelist.net/images/anime/2/73700.jpg
691,28121,Is It Wrong to Try to Pick Up Girls in a Dungeon?,71,7.56,PG-13 - Teens 13 or older,"['Action', 'Adventure', 'Fantasy']",J.C.Staff,[],[],"['wallenstein', 'member', 'adventures', 'deities', 'saves', 'ais', 'bell', 'powerful', 'hestia', 'familia']","[807, 228, 698, 706, 60, 448, 449, 502, 852, 737, 52, 499, 324, 124, 728, 814, 722, 590, 169, 545, 44, 676, 539, 255, 282, 139, 553, 665, 231, 74, 378, 774, 820, 276, 713, 296, 490, 132, 368, 401, 34]",9,https://cdn.myanimelist.net/images/anime/2/70187.jpg
692,3673,The Daughter of 20 Faces,3450,7.56,PG-13 - Teens 13 or older,"['Action', 'Adventure', 'Mystery']","['Bones', 'Telecom Animation Film']",[],Seinen,"['parents', 'gives', 'wants', 'decides', 'poisoned', 'away', 'chiko', 'aunt', 'mikamo', 'family']","[596, 384, 226, 106, 469, 464, 741, 732, 134, 225, 563, 343, 437, 457, 527, 587, 279, 695, 150, 390, 439, 619, 317, 205, 721, 474, 71, 89, 17, 592]",20,https://cdn.myanimelist.net/images/anime/3/8694.jpg
693,35972,Fairy Tail Final Series,421,7.56,PG-13 - Teens 13 or older,"['Action', 'Adventure', 'Fantasy']","['A-1 Pictures', 'Bridge', 'CloverWorks']",[],Shounen,"['slayers', 'wizard', 'mavis', 'guild', 'dragon', 'tail', 'acnologia', 'fairy', 'natsu', 'zeref']","[579, 667, 295, 41, 486, 8, 536, 635, 184, 416, 388, 748, 747, 171, 326, 217, 519, 802, 567, 555, 501, 625, 497, 668, 334, 298, 485, 153, 151, 191, 1, 511, 793, 394, 257, 569, 533]",6,https://cdn.myanimelist.net/images/anime/1536/93863.jpg
694,23251,GUGURE! KOKKURI-SAN,1188,7.56,PG-13 - Teens 13 or older,"['Comedy', 'Supernatural']",TMS Entertainment,Gag Humor,Shounen,"['instant', 'unique', 'school', 'girl', 'properly', 'eats', 'haunted', 'takes', 'kohina', 'kokkuri']","[104, 103, 280, 264, 258, 299, 247, 822, 488, 236, 696, 824, 441, 275, 330, 715, 413, 808, 254, 81, 544, 318, 211, 845, 550, 186, 455, 92, 834, 160, 804, 327, 251, 500, 664, 560, 354, 195, 720, 800, 216, 381, 199, 805, 690, 277, 548, 370, 234, 356, 743, 157, 369, 792, 363, 542, 232, 818, 686, 407, 477, 40, 836, 313, 661, 233, 484]",5,https://cdn.myanimelist.net/images/anime/6/65665.jpg
695,37141,Cells at Work!,307,7.56,PG-13 - Teens 13 or older,Comedy,David Production,"['Anthropomorphic', 'Educational', 'Medical']",Shounen,"['gets', 'story', 'deliveries', 'relentless', 'anthropomorphic', 'focuses', 'cell', 'blood', 'cells', 'body']","[464, 721, 527, 474, 587, 226, 384, 592, 437, 134, 225, 596, 732, 317, 457, 390, 205, 563, 150, 469, 106, 692, 619, 439, 279, 71, 343, 741, 17, 89]",20,https://cdn.myanimelist.net/images/anime/1141/117446.jpg
696,37007,Hinomaru Sumo,1699,7.56,PG-13 - Teens 13 or older,Sports,Gonzo,"['Combat Sports', 'Martial Arts']",Shounen,"['requirement', 'tournaments', 'odachi', 'strongest', 'wrestler', 'ushio', 'pro', 'school', 'high', 'sumo']","[488, 299, 275, 247, 264, 500, 413, 330, 694, 544, 211, 808, 354, 455, 258, 318, 845, 800, 236, 104, 804, 824, 715, 103, 280, 441, 195, 542, 186, 81, 254, 550, 822, 216, 199, 805, 92, 251, 277, 560, 664, 234, 160, 356, 327, 370, 834, 369, 157, 818, 363, 548, 743, 792, 720, 690, 381, 40, 686, 232, 477, 836, 407, 661, 313, 484, 233]",5,https://cdn.myanimelist.net/images/anime/1974/95289.jpg
697,36474,Sword Art Online: Alicization,147,7.56,R - 17+ (violence & profanity),"['Action', 'Adventure', 'Fantasy']",A-1 Pictures,Video Game,[],"['nervegear', 'alice', 'kazuto', 'world', 'real', 'sao', 'game', 'players', 'asuna', 'kirito']","[660, 801, 246, 364, 365, 476]",13,https://cdn.myanimelist.net/images/anime/1993/93837.jpg
698,40221,Tower of God,182,7.56,PG-13 - Teens 13 or older,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Mystery']",Telecom Animation Film,[],[],"['shaken', 'journey', 'entire', 'boy', 'light', 'chosen', 'bam', 'world', 'rachel', 'tower']","[448, 807, 691, 228, 449, 706, 60, 737, 814, 499, 52, 728, 722, 502, 852, 676, 324, 124, 545, 590, 282, 255, 169, 44, 665, 553, 139, 539, 231, 276, 378, 774, 74, 296, 820, 713, 132, 490, 368, 401, 34]",9,https://cdn.myanimelist.net/images/anime/1702/106229.jpg
699,880,Ah! My Goddess: Flights of Fancy,2420,7.55,PG-13 - Teens 13 or older,"['Comedy', 'Romance', 'Supernatural']",AIC,Harem,Seinen,"['power', 'contract', 'license', 'wish', 'class', 'demons', 'belldandy', 'goddesses', 'earth', 'goddess']","[98, 840, 815, 767, 675, 535, 594, 492, 599, 24, 611, 841, 684, 162, 185, 400, 340, 168, 410, 637, 659, 107, 508, 556, 408, 745, 598, 620, 851, 489]",12,https://cdn.myanimelist.net/images/anime/4/78931.jpg
700,67,Basilisk,1163,7.55,R - 17+ (violence & profanity),"['Action', 'Adventure', 'Fantasy', 'Romance', 'Supernatural']",Gonzo,"['Historical', 'Samurai']",Seinen,"['war', 'tokugawa', 'years', 'given', 'clan', 'shogunate', 'heir', 'iga', 'kouga', 'clans']","[383, 83, 418, 135, 443, 649, 116, 576, 152, 787, 730, 504, 332, 532, 827, 429, 642, 662, 360, 626]",16,https://cdn.myanimelist.net/images/anime/11/6793.jpg
701,18671,"Love, Chunibyo & Other Delusions!: Heart Throb",243,7.55,PG-13 - Teens 13 or older,"['Comedy', 'Romance']",Kyoto Animation,School,[],"['adorable', 'tsuyuri', 'develop', 'revolving', 'relationship', 'having', 'school', 'chuuni', 'rikka', 'yuuta']","[518, 213, 417, 517, 613, 427, 577, 325, 595, 677, 513, 468, 756, 799, 604, 769, 177, 534, 307, 155, 263, 201, 308, 147, 655, 658, 361, 337, 47, 100, 565, 294, 267, 740, 848, 719, 854, 520, 463, 13, 380, 301, 607, 680, 838, 669, 764, 428]",8,https://cdn.myanimelist.net/images/anime/7/56643.jpg
702,33988,Interviews With Monster Girls,506,7.55,PG-13 - Teens 13 or older,"['Comedy', 'Fantasy']",A-1 Pictures,"['School', 'Vampire']",Seinen,"['slowly', 'tetsuo', 'takahashi', 'started', 'humans', 'understand', 'teacher', 'attention', 'hoping', 'demis']","[230, 837, 585, 673, 512, 433, 819, 603, 331, 766, 458, 85, 718, 198, 633, 50, 105, 454, 310, 857, 736, 685, 2, 605, 521]",26,https://cdn.myanimelist.net/images/anime/8/83417.jpg
703,129,Saiyuki,2694,7.55,R - 17+ (violence & profanity),"['Action', 'Adventure', 'Comedy', 'Drama', 'Supernatural']",Pierrot,Mythology,Shounen,"['earth', 'unleash', 'mission', 'attacking', 'ended', 'son', 'years', 'gyumao', 'humans', 'demons']","[82, 19, 72, 18, 803, 110, 618, 58, 638, 447, 387, 97, 253, 174, 687, 772, 283, 46, 115, 269, 554, 788, 336, 564, 344, 0, 558, 746, 583, 241, 784, 631, 525, 450, 375, 188, 87, 281, 610, 858, 608]",21,https://cdn.myanimelist.net/images/anime/11/75282.jpg
704,32681,Space Patrol Luluco,1389,7.55,PG-13 - Teens 13 or older,"['Action', 'Adventure', 'Comedy']",Trigger,Space,[],"['student', 'missions', 'ogikubo', 'alien', 'normal', 'division', 'patrol', 'father', 'luluco', 'space']","[442, 810, 503, 752, 515, 765, 561, 348, 415, 259, 465, 426, 705, 507, 516, 582, 161, 237, 300, 825, 657, 663, 287, 357, 311, 285, 292, 138, 229, 112]",25,https://cdn.myanimelist.net/images/anime/4/79073.jpg
705,38790,"BOFURI: I Don't Want to Get Hurt, so I'll Max Out My Defense.",433,7.55,PG-13 - Teens 13 or older,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Sci-Fi']",SILVER LINK.,Video Game,[],"['slow', 'earning', 'wanting', 'maxed', 'unexpected', 'level', 'maple', 'allows', 'game', 'defense']","[657, 825, 516, 663, 357, 292, 311, 582, 561, 138, 752, 112, 229, 810, 161, 237, 507, 300, 426, 515, 348, 704, 465, 415, 765, 442, 259, 503, 287, 285]",25,https://cdn.myanimelist.net/images/anime/1579/113812.jpg
706,40571,Wandering Witch: The Journey of Elaina,589,7.55,PG-13 - Teens 13 or older,"['Adventure', 'Fantasy']",C2C,[],[],"['pass', 'course', 'visiting', 'magic', 'ashen', 'earning', 'stardust', 'world', 'elaina', 'witch']","[60, 807, 691, 502, 852, 228, 698, 737, 124, 324, 449, 590, 499, 448, 722, 52, 728, 44, 814, 255, 139, 553, 169, 665, 676, 282, 74, 539, 820, 774, 378, 276, 231, 545, 713, 296, 368, 132, 490, 401, 34]",9,https://cdn.myanimelist.net/images/anime/1802/108501.jpg
707,340,Time of Shura,4093,7.55,PG-13 - Teens 13 or older,Action,Studio Comet,"['Historical', 'Martial Arts', 'Samurai']",Shounen,"['tell', 'opponents', 'generations', 'strength', 'encounters', 'source', 'armed', 'era', 'using', 'mutsu']","[709, 843, 760, 423, 289, 397, 32, 61, 129, 679, 833, 524, 739, 345, 821, 652, 466, 386, 130, 634, 549, 495, 644, 711, 451, 612]",22,https://cdn.myanimelist.net/images/anime/3/56847.jpg
708,34561,Re:CREATORS,420,7.55,R - 17+ (violence & profanity),"['Action', 'Fantasy', 'Sci-Fi']",TROYCA,Mecha,[],"['wheeler', 'chucky', 'hackensack', 'city', 'murders', 'charles', 'jake', 'events', 'doll', 'series']","[614, 751, 38, 42, 725, 678, 639, 290, 209, 268, 541, 99, 121, 93, 176, 831, 853, 479, 432, 128, 826, 654, 399, 192, 125, 421, 573, 355, 584, 79, 731, 3]",11,https://cdn.myanimelist.net/images/anime/11/85469.jpg
709,34547,Altair: A Record of Battles,2246,7.55,PG-13 - Teens 13 or older,"['Adventure', 'Drama', 'Fantasy']",MAPPA,"['Historical', 'Military']",Shounen,"['continent', 'country', 'alliance', 'mahmut', 'rumeliana', 'empire', 'war', 'türkiye', 'balt', 'rhein']","[289, 397, 760, 707, 423, 739, 843, 345, 129, 61, 32, 130, 821, 652, 644, 386, 466, 524, 451, 634, 495, 549, 833, 679, 612, 711]",22,https://cdn.myanimelist.net/images/anime/3/86751.jpg
710,1557,Shonen Onmyoji,2662,7.55,PG-13 - Teens 13 or older,"['Action', 'Fantasy', 'Supernatural']",Studio Deen,"['Historical', 'Mythology']",Shoujo,"['fighting', 'supernatural', 'potential', 'day', 'names', 'assistance', 'different', 'sixth', 'mokkun', 'onmyouji']","[623, 362, 333, 220, 505, 271, 757, 783, 460, 402, 646, 629, 341, 482, 377, 671, 651, 96, 717, 424, 196, 414, 754, 403, 272, 239, 481]",7,https://cdn.myanimelist.net/images/anime/1865/106109.jpg
711,2558,Little Women II: Jo's Boys,7060,7.55,G - All Ages,"['Drama', 'Slice of Life']",Nippon Animation,"['Historical', 'School']",[],"['annie', 'named', 'dan', 'rewards', 'josephine', 'bhaer', 'jo', 'play', 'children', 'march']","[549, 612, 495, 634, 466, 524, 32, 821, 61, 129, 386, 652, 423, 345, 130, 451, 644, 843, 760, 739, 679, 833, 289, 397, 709, 707]",22,https://cdn.myanimelist.net/images/anime/12/3276.jpg
712,16241,"You're Being Summoned, Azazel Z",3310,7.54,R - 17+ (violence & profanity),"['Comedy', 'Supernatural']",Production I.G,"['Gag Humor', 'Mythology']",[],"['azazel', 'yondemasu', 'yo', 'second', 'san', 'season']","[749, 641, 351, 297, 342, 750, 222, 248, 358, 27, 786, 832, 487, 514, 763, 94, 779, 16, 131, 444, 467, 773, 278, 227, 781, 194, 180, 438, 597]",0,https://cdn.myanimelist.net/images/anime/3/48957.jpg
713,43756,Backflip!!,1917,7.54,PG-13 - Teens 13 or older,Sports,Zexcs,[],[],"['roster', 'man', 'decides', 'club', 'gymnastics', 'shoutarou', 'shoushukan', 'rhythmic', 'team', 'tournament']","[774, 378, 820, 490, 132, 296, 74, 34, 368, 401, 139, 169, 590, 276, 722, 44, 728, 665, 499, 255, 52, 553, 124, 324, 231, 282, 539, 814, 737, 676, 449, 852, 502, 60, 706, 448, 228, 698, 807, 691, 545]",9,https://cdn.myanimelist.net/images/anime/1827/113510.jpg
714,7661,Giant Killing,2348,7.54,PG-13 - Teens 13 or older,"['Drama', 'Sports']",Studio Deen,Team Sports,Seinen,"['stadium', 'united', 'football', 'teams', 'east', 'league', 'tokyo', 'team', 'etu', 'tatsumi']","[54, 127, 148, 322, 396, 172, 119, 51, 68, 25, 405, 723, 95, 70, 244, 146, 856, 166, 144, 183, 270]",29,https://cdn.myanimelist.net/images/anime/13/30191.jpg
715,21327,One Week Friends,707,7.54,PG-13 - Teens 13 or older,"['Comedy', 'Slice of Life']",Brain's Base,School,Shounen,"['loses', 'reveals', 'monday', 'hase', 'despite', 'seemingly', 'approaching', 'kaori', 'yūki', 'friends']","[236, 441, 550, 845, 251, 186, 664, 560, 258, 92, 160, 327, 199, 211, 354, 808, 330, 822, 834, 264, 455, 195, 720, 247, 299, 694, 488, 824, 103, 104, 696, 318, 275, 381, 280, 500, 690, 369, 413, 544, 804, 805, 81, 254, 800, 216, 818, 363, 836, 548, 542, 743, 792, 277, 234, 370, 356, 157, 232, 477, 661, 313, 686, 40, 407, 484, 233]",5,https://cdn.myanimelist.net/images/anime/6/61891.jpg
716,1087,Kimagure Orange Road,2972,7.54,PG-13 - Teens 13 or older,"['Comedy', 'Drama', 'Romance', 'Slice of Life']",Pierrot,"['School', 'Super Power']",Shounen,"['junior', 'friend', 'falls', 'love', 'powers', 'girl', 'feelings', 'hikaru', 'madoka', 'kyōsuke']","[570, 382, 352, 755, 797, 221, 293, 559, 156, 656, 181, 817, 261, 546, 643, 509, 284, 589, 367, 316, 309, 256, 197, 789, 9, 794, 319, 472, 795]",14,https://cdn.myanimelist.net/images/anime/1069/131408.jpg
717,250,Zatch Bell!,1617,7.54,PG-13 - Teens 13 or older,"['Adventure', 'Comedy', 'Supernatural']",Toei Animation,Mythology,Shounen,"['duke', 'survives', 'demons', 'demon', 'little', 'master', 'world', 'care', 'gash', 'kiyomaro']","[424, 757, 646, 671, 377, 482, 96, 271, 220, 333, 196, 414, 505, 239, 272, 481, 460, 402, 403, 341, 629, 710, 623, 651, 362, 783, 754]",7,https://cdn.myanimelist.net/images/anime/1151/125951.jpg
718,1372,You're Under Arrest (1996),3614,7.54,PG-13 - Teens 13 or older,"['Action', 'Comedy']",Studio Deen,"['Adult Cast', 'Detective', 'Workplace']",Seinen,"['continuation', 'work', 'office', 'arrest', 'cutest', 'girl', 'tokyo', 'series', 'miyuki', 'natsumi']","[633, 857, 433, 585, 85, 310, 454, 702, 603, 819, 837, 230, 673, 512, 331, 766, 50, 458, 198, 105, 736, 521, 685, 2, 605]",26,https://cdn.myanimelist.net/images/anime/4/16767.jpg
719,42590,Those Snow White Notes,1446,7.54,PG-13 - Teens 13 or older,Drama,Shin-Ei Animation,"['Music', 'School']",Shounen,"['unique', 'sawamura', 'city', 'playing', 'discover', 'tokyo', 'club', 'life', 'shamisen', 'setsu']","[361, 47, 155, 848, 565, 463, 201, 100, 799, 669, 534, 604, 740, 613, 213, 417, 518, 595, 701, 577, 177, 517, 427, 263, 680, 294, 520, 769, 658, 267, 655, 838, 468, 677, 325, 756, 513, 307, 854, 308, 147, 428, 337, 301, 764, 607, 13, 380]",8,https://cdn.myanimelist.net/images/anime/1841/111554.jpg
